country_code,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20
SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,12.0,14.0,15.0,15.0,15.0,16.0,16.0,22.0,22.0,24.0,31.0,31.0,31.0,36.0,56.0,59.0,65.0,71.0,91.0,100.0,106.0,108.0,112.0,116.0,119.0,123.0,153.0,159.0,163.0
SXM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,16.0,18.0,23.0,23.0,25.0,37.0,40.0,40.0,43.0,50.0,50.0,50.0,50.0,52.0,53.0,57.0,57.0,64.0,67.0,67.0,67.0,71.0,73.0,73.0,73.0,74.0,74.0,75.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
SYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,9.0,10.0,10.0,10.0,16.0,16.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,29.0,33.0,33.0,38.0,38.0,39.0,39.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,47.0,47.0
TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,18.0,23.0,23.0,23.0,27.0,27.0,33.0,33.0,33.0,33.0,33.0,33.0,40.0,46.0,46.0,46.0,52.0,52.0,73.0,73.0,117.0,117.0,117.0,170.0,170.0,253.0,260.0,322.0
TGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,16.0,16.0,18.0,20.0,23.0,23.0,25.0,25.0,25.0,30.0,34.0,36.0,39.0,40.0,41.0,44.0,58.0,65.0,70.0,73.0,76.0,76.0,76.0,77.0,77.0,81.0,81.0,83.0,84.0,84.0,84.0,86.0,88.0,88.0,90.0,96.0,98.0,98.0,99.0,109.0,116.0,123.0,123.0,124.0,126.0,128.0,128.0,135.0,145.0,153.0
THA,2.0,3.0,5.0,7.0,8.0,8.0,14.0,14.0,14.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,25.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.0,40.0,40.0,41.0,42.0,42.0,43.0,43.0,43.0,47.0,48.0,50.0,50.0,50.0,53.0,59.0,70.0,75.0,82.0,114.0,147.0,177.0,212.0,272.0,322.0,411.0,599.0,721.0,827.0,934.0,1045.0,1136.0,1245.0,1388.0,1524.0,1651.0,1771.0,1875.0,1978.0,2067.0,2169.0,2220.0,2258.0,2369.0,2423.0,2473.0,2518.0,2551.0,2579.0,2613.0,2643.0,2672.0,2700.0,2733.0,2765.0,2792.0,2811.0,2826.0,2839.0,2907.0,2907.0,2922.0,2931.0,2938.0,2947.0,2954.0,2960.0,2966.0,2969.0,2987.0,2988.0,2989.0,2992.0,3000.0,3004.0
TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,76.0,128.0,230.0,293.0,379.0,461.0,522.0,612.0
TLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,8.0,18.0,18.0,18.0,19.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
TTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,7.0,9.0,9.0,49.0,50.0,51.0,57.0,60.0,65.0,66.0,74.0,78.0,82.0,87.0,90.0,94.0,98.0,103.0,104.0,105.0,107.0,107.0,109.0,109.0,112.0,113.0,113.0,113.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0,115.0,115.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
TUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,7.0,16.0,18.0,18.0,20.0,24.0,29.0,39.0,54.0,60.0,75.0,89.0,114.0,173.0,197.0,227.0,278.0,312.0,312.0,394.0,423.0,455.0,495.0,553.0,574.0,596.0,623.0,628.0,643.0,671.0,685.0,707.0,726.0,747.0,780.0,822.0,864.0,864.0,879.0,884.0,884.0,909.0,918.0,922.0,939.0,949.0,967.0,975.0,980.0,994.0,998.0,1009.0,1013.0,1018.0,1022.0,1025.0,1026.0,1030.0,1032.0
TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,6.0,18.0,47.0,98.0,192.0,359.0,670.0,1236.0,1529.0,1872.0,2433.0,3629.0,5698.0,7402.0,9217.0,10827.0,13531.0,15679.0,18135.0,20921.0,23934.0,27069.0,30217.0,34109.0,38226.0,42282.0,47029.0,52167.0,56956.0,61049.0,65111.0,69392.0,74193.0,78546.0,82329.0,86306.0,90980.0,95591.0,98674.0,101790.0,104912.0,107773.0,110130.0,112261.0,114653.0,117589.0,120204.0,122392.0,124375.0,126045.0,127659.0,129491.0,131744.0,133721.0,135569.0,137115.0
TWN,1.0,1.0,3.0,3.0,4.0,5.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,22.0,22.0,23.0,24.0,26.0,26.0,28.0,30.0,31.0,32.0,32.0,34.0,39.0,40.0,41.0,42.0,42.0,44.0,45.0,45.0,45.0,45.0,47.0,48.0,49.0,50.0,53.0,59.0,67.0,77.0,100.0,108.0,135.0,153.0,169.0,195.0,215.0,235.0,252.0,267.0,283.0,298.0,306.0,322.0,329.0,339.0,348.0,355.0,363.0,373.0,376.0,379.0,380.0,382.0,385.0,388.0,393.0,393.0,395.0,395.0,395.0,398.0,420.0,422.0,425.0,426.0,427.0,428.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,432.0,436.0,438.0,438.0,439.0,440.0,440.0,440.0
TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,19.0,19.0,20.0,20.0,20.0,20.0,22.0,24.0,24.0,25.0,25.0,32.0,32.0,32.0,49.0,53.0,88.0,94.0,147.0,147.0,170.0,254.0,254.0,284.0,284.0,299.0,299.0,299.0,299.0,299.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,509.0,509.0
UGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,14.0,14.0,23.0,30.0,33.0,33.0,44.0,44.0,45.0,48.0,48.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0,56.0,55.0,55.0,56.0,61.0,63.0,74.0,75.0,75.0,79.0,79.0,79.0,81.0,83.0,85.0,88.0,89.0,97.0,98.0,100.0,101.0,101.0,116.0
UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,14.0,14.0,16.0,29.0,47.0,73.0,73.0,97.0,145.0,196.0,310.0,356.0,475.0,548.0,645.0,794.0,897.0,1072.0,1225.0,1308.0,1319.0,1462.0,1668.0,1892.0,2203.0,2511.0,2777.0,3102.0,3372.0,3764.0,4161.0,4662.0,5106.0,5449.0,5710.0,6125.0,6592.0,7170.0,7647.0,8125.0,8617.0,9009.0,9410.0,9866.0,10406.0,10861.0,11411.0,11913.0,12331.0,12697.0,13184.0,13691.0,14195.0,14710.0
